INDEX,RCR,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,
2738,T,2018/5/4,23:10:14,2018/5/4,16:10:14,  0,DGPS,45.503742,N,-122.704935,W,201,38.672,
2739,T,2018/5/4,23:10:15,2018/5/4,16:10:15,  0,DGPS,45.503654,N,-122.704987,W,201,37.715,
2740,T,2018/5/4,23:10:16,2018/5/4,16:10:16,  0,DGPS,45.503564,N,-122.705037,W,202,39.758,
2741,T,2018/5/4,23:10:17,2018/5/4,16:10:17,  0,DGPS,45.503473,N,-122.705089,W,202,38.943,
2742,T,2018/5/4,23:10:18,2018/5/4,16:10:18,  0,DGPS,45.503381,N,-122.705143,W,203,40.054,
2743,T,2018/5/4,23:10:19,2018/5/4,16:10:19,  0,DGPS,45.503288,N,-122.705196,W,203,40.179,
2744,T,2018/5/4,23:10:20,2018/5/4,16:10:20,  0,DGPS,45.503192,N,-122.705253,W,204,40.835,
2745,T,2018/5/4,23:10:21,2018/5/4,16:10:21,  0,DGPS,45.503096,N,-122.705302,W,204,38.257,
2746,T,2018/5/4,23:10:22,2018/5/4,16:10:22,  0,DGPS,45.503010,N,-122.705352,W,204,36.600,
2747,T,2018/5/4,23:10:23,2018/5/4,16:10:23,  0,DGPS,45.502926,N,-122.705397,W,205,35.379,
2748,T,2018/5/4,23:10:24,2018/5/4,16:10:24,  0,DGPS,45.502845,N,-122.705443,W,205,34.740,
2749,T,2018/5/4,23:10:25,2018/5/4,16:10:25,  0,DGPS,45.502758,N,-122.705489,W,205,36.184,
2750,T,2018/5/4,23:10:26,2018/5/4,16:10:26,  0,DGPS,45.502676,N,-122.705536,W,206,34.841,
2751,T,2018/5/4,23:10:27,2018/5/4,16:10:27,  0,DGPS,45.502597,N,-122.705584,W,207,34.462,
2752,T,2018/5/4,23:10:28,2018/5/4,16:10:28,  0,DGPS,45.502517,N,-122.705632,W,207,33.355,
2753,T,2018/5/4,23:10:29,2018/5/4,16:10:29,  0,DGPS,45.502442,N,-122.705678,W,208,32.472,
2754,T,2018/5/4,23:10:30,2018/5/4,16:10:30,  0,DGPS,45.502367,N,-122.705727,W,209,30.933,
2755,T,2018/5/4,23:10:31,2018/5/4,16:10:31,  0,DGPS,45.502302,N,-122.705768,W,210,27.428,
2756,T,2018/5/4,23:10:32,2018/5/4,16:10:32,  0,DGPS,45.502244,N,-122.705803,W,211,22.702,
2757,T,2018/5/4,23:10:33,2018/5/4,16:10:33,  0,DGPS,45.502198,N,-122.705829,W,211,18.804,
2758,T,2018/5/4,23:10:34,2018/5/4,16:10:34,  0,DGPS,45.502153,N,-122.705842,W,212,18.410,
2759,T,2018/5/4,23:10:35,2018/5/4,16:10:35,  0,DGPS,45.502104,N,-122.705833,W,212,21.796,
2760,T,2018/5/4,23:10:36,2018/5/4,16:10:36,  0,DGPS,45.502045,N,-122.705817,W,212,26.572,
2761,T,2018/5/4,23:10:37,2018/5/4,16:10:37,  0,DGPS,45.501978,N,-122.705793,W,212,28.902,
2762,T,2018/5/4,23:10:38,2018/5/4,16:10:38,  0,DGPS,45.501909,N,-122.705764,W,212,28.305,
2763,T,2018/5/4,23:10:39,2018/5/4,16:10:39,  0,DGPS,45.501843,N,-122.705727,W,212,27.307,
2764,T,2018/5/4,23:10:40,2018/5/4,16:10:40,  0,DGPS,45.501783,N,-122.705683,W,213,26.331,
2765,T,2018/5/4,23:10:41,2018/5/4,16:10:41,  0,DGPS,45.501723,N,-122.705652,W,213,24.762,
2766,T,2018/5/4,23:10:42,2018/5/4,16:10:42,  0,DGPS,45.501664,N,-122.705641,W,213,23.925,
2767,T,2018/5/4,23:10:43,2018/5/4,16:10:43,  0,DGPS,45.501607,N,-122.705654,W,214,23.238,
2768,T,2018/5/4,23:10:44,2018/5/4,16:10:44,  0,DGPS,45.501557,N,-122.705695,W,214,24.550,
2769,T,2018/5/4,23:10:45,2018/5/4,16:10:45,  0,DGPS,45.501513,N,-122.705762,W,214,26.569,
2770,T,2018/5/4,23:10:46,2018/5/4,16:10:46,  0,DGPS,45.501474,N,-122.705847,W,215,29.277,
2771,T,2018/5/4,23:10:47,2018/5/4,16:10:47,  0,DGPS,45.501436,N,-122.705939,W,215,30.630,
2772,T,2018/5/4,23:10:48,2018/5/4,16:10:48,  0,DGPS,45.501400,N,-122.706037,W,215,30.469,
2773,T,2018/5/4,23:10:49,2018/5/4,16:10:49,  0,DGPS,45.501376,N,-122.706141,W,216,29.875,
2774,T,2018/5/4,23:10:50,2018/5/4,16:10:50,  0,DGPS,45.501363,N,-122.706246,W,216,29.355,
2775,T,2018/5/4,23:10:51,2018/5/4,16:10:51,  0,DGPS,45.501356,N,-122.706353,W,216,29.383,
2776,T,2018/5/4,23:10:52,2018/5/4,16:10:52,  0,DGPS,45.501346,N,-122.706460,W,217,29.286,
2777,T,2018/5/4,23:10:53,2018/5/4,16:10:53,  0,DGPS,45.501328,N,-122.706562,W,217,29.364,
2778,T,2018/5/4,23:10:54,2018/5/4,16:10:54,  0,DGPS,45.501293,N,-122.706660,W,218,30.104,
2779,T,2018/5/4,23:10:55,2018/5/4,16:10:55,  0,DGPS,45.501249,N,-122.706757,W,218,31.559,
2780,T,2018/5/4,23:10:56,2018/5/4,16:10:56,  0,DGPS,45.501196,N,-122.706844,W,219,32.390,
2781,T,2018/5/4,23:10:57,2018/5/4,16:10:57,  0,DGPS,45.501140,N,-122.706933,W,220,33.768,
2782,T,2018/5/4,23:10:58,2018/5/4,16:10:58,  0,DGPS,45.501086,N,-122.707019,W,220,31.714,
2783,T,2018/5/4,23:10:59,2018/5/4,16:10:59,  0,DGPS,45.501031,N,-122.707095,W,221,31.114,
2784,T,2018/5/4,23:11:0,2018/5/4,16:11:0,  0,DGPS,45.500972,N,-122.707166,W,222,31.041,
2785,T,2018/5/4,23:11:1,2018/5/4,16:11:1,  0,DGPS,45.500905,N,-122.707224,W,223,31.363,
2786,T,2018/5/4,23:11:2,2018/5/4,16:11:2,  0,DGPS,45.500834,N,-122.707263,W,224,31.353,
2787,T,2018/5/4,23:11:3,2018/5/4,16:11:3,  0,DGPS,45.500757,N,-122.707277,W,224,30.674,
2788,T,2018/5/4,23:11:4,2018/5/4,16:11:4,  0,DGPS,45.500684,N,-122.707265,W,225,28.256,
2789,T,2018/5/4,23:11:5,2018/5/4,16:11:5,  0,DGPS,45.500620,N,-122.707222,W,225,28.634,
2790,T,2018/5/4,23:11:6,2018/5/4,16:11:6,  0,DGPS,45.500565,N,-122.707145,W,225,32.043,
2791,T,2018/5/4,23:11:7,2018/5/4,16:11:7,  0,DGPS,45.500517,N,-122.707047,W,225,33.146,
2792,T,2018/5/4,23:11:8,2018/5/4,16:11:8,  0,DGPS,45.500474,N,-122.706939,W,226,34.764,
2793,T,2018/5/4,23:11:9,2018/5/4,16:11:9,  0,DGPS,45.500428,N,-122.706829,W,227,35.253,
2794,T,2018/5/4,23:11:10,2018/5/4,16:11:10,  0,DGPS,45.500381,N,-122.706720,W,228,35.049,
2795,T,2018/5/4,23:11:11,2018/5/4,16:11:11,  0,DGPS,45.500330,N,-122.706613,W,228,35.599,
2796,T,2018/5/4,23:11:12,2018/5/4,16:11:12,  0,DGPS,45.500273,N,-122.706516,W,229,34.811,
2797,T,2018/5/4,23:11:13,2018/5/4,16:11:13,  0,DGPS,45.500216,N,-122.706421,W,229,35.877,
2798,T,2018/5/4,23:11:14,2018/5/4,16:11:14,  0,DGPS,45.500157,N,-122.706325,W,230,35.716,
2799,T,2018/5/4,23:11:15,2018/5/4,16:11:15,  0,DGPS,45.500102,N,-122.706236,W,230,33.448,
2800,T,2018/5/4,23:11:16,2018/5/4,16:11:16,  0,DGPS,45.500049,N,-122.706134,W,231,34.021,
2801,T,2018/5/4,23:11:17,2018/5/4,16:11:17,  0,DGPS,45.499999,N,-122.706034,W,231,34.902,
2802,T,2018/5/4,23:11:18,2018/5/4,16:11:18,  0,DGPS,45.499952,N,-122.705922,W,232,35.821,
2803,T,2018/5/4,23:11:19,2018/5/4,16:11:19,  0,DGPS,45.499909,N,-122.705810,W,232,30.873,
2804,T,2018/5/4,23:11:20,2018/5/4,16:11:20,  0,DGPS,45.499873,N,-122.705706,W,233,32.974,
2805,T,2018/5/4,23:11:21,2018/5/4,16:11:21,  0,DGPS,45.499836,N,-122.705603,W,233,32.339,
2806,T,2018/5/4,23:11:22,2018/5/4,16:11:22,  0,DGPS,45.499798,N,-122.705503,W,234,31.967,
2807,T,2018/5/4,23:11:23,2018/5/4,16:11:23,  0,DGPS,45.499753,N,-122.705398,W,234,36.059,
2808,T,2018/5/4,23:11:24,2018/5/4,16:11:24,  0,DGPS,45.499707,N,-122.705294,W,235,33.789,
2809,T,2018/5/4,23:11:25,2018/5/4,16:11:25,  0,DGPS,45.499681,N,-122.705188,W,236,31.720,
2810,T,2018/5/4,23:11:26,2018/5/4,16:11:26,  0,DGPS,45.499665,N,-122.705085,W,237,28.621,
2811,T,2018/5/4,23:11:27,2018/5/4,16:11:27,  0,DGPS,45.499678,N,-122.704983,W,239,35.103,
2812,T,2018/5/4,23:11:28,2018/5/4,16:11:28,  0,DGPS,45.499716,N,-122.704876,W,240,35.066,
2813,T,2018/5/4,23:11:29,2018/5/4,16:11:29,  0,DGPS,45.499760,N,-122.704770,W,241,32.058,
2814,T,2018/5/4,23:11:30,2018/5/4,16:11:30,  0,DGPS,45.499806,N,-122.704675,W,242,31.558,
2815,T,2018/5/4,23:11:31,2018/5/4,16:11:31,  0,DGPS,45.499841,N,-122.704586,W,244,30.538,
2816,T,2018/5/4,23:11:32,2018/5/4,16:11:32,  0,DGPS,45.499872,N,-122.704492,W,246,29.092,
2817,T,2018/5/4,23:11:33,2018/5/4,16:11:33,  0,DGPS,45.499891,N,-122.704371,W,246,29.427,
2818,T,2018/5/4,23:11:34,2018/5/4,16:11:34,  0,DGPS,45.499888,N,-122.704274,W,247,27.138,
2819,T,2018/5/4,23:11:35,2018/5/4,16:11:35,  0,DGPS,45.499854,N,-122.704182,W,247,27.433,
2820,T,2018/5/4,23:11:36,2018/5/4,16:11:36,  0,DGPS,45.499795,N,-122.704101,W,249,32.481,
2821,T,2018/5/4,23:11:37,2018/5/4,16:11:37,  0,DGPS,45.499718,N,-122.704049,W,249,35.821,
2822,T,2018/5/4,23:11:38,2018/5/4,16:11:38,  0,DGPS,45.499636,N,-122.704011,W,250,37.081,
2823,T,2018/5/4,23:11:39,2018/5/4,16:11:39,  0,DGPS,45.499549,N,-122.703988,W,251,36.439,
2824,T,2018/5/4,23:11:40,2018/5/4,16:11:40,  0,DGPS,45.499463,N,-122.703965,W,253,36.950,
2825,T,2018/5/4,23:11:41,2018/5/4,16:11:41,  0,DGPS,45.499376,N,-122.703951,W,254,36.578,
2826,T,2018/5/4,23:11:42,2018/5/4,16:11:42,  0,DGPS,45.499283,N,-122.703944,W,255,36.417,
2827,T,2018/5/4,23:11:43,2018/5/4,16:11:43,  0,DGPS,45.499189,N,-122.703940,W,256,35.431,
2828,T,2018/5/4,23:11:44,2018/5/4,16:11:44,  0,DGPS,45.499101,N,-122.703956,W,256,32.141,
2829,T,2018/5/4,23:11:45,2018/5/4,16:11:45,  0,DGPS,45.499012,N,-122.703983,W,257,35.210,
2830,T,2018/5/4,23:11:46,2018/5/4,16:11:46,  0,DGPS,45.498923,N,-122.704020,W,257,36.267,
2831,T,2018/5/4,23:11:47,2018/5/4,16:11:47,  0,DGPS,45.498810,N,-122.704075,W,258,36.228,
2832,T,2018/5/4,23:11:48,2018/5/4,16:11:48,  0,DGPS,45.498718,N,-122.704124,W,259,36.247,
2833,T,2018/5/4,23:11:49,2018/5/4,16:11:49,  0,DGPS,45.498627,N,-122.704181,W,259,35.852,
2834,T,2018/5/4,23:11:50,2018/5/4,16:11:50,  0,DGPS,45.498548,N,-122.704218,W,258,34.025,
2835,T,2018/5/4,23:11:51,2018/5/4,16:11:51,  0,DGPS,45.498467,N,-122.704223,W,258,32.837,
2836,T,2018/5/4,23:11:52,2018/5/4,16:11:52,  0,DGPS,45.498387,N,-122.704210,W,258,31.603,
2837,T,2018/5/4,23:11:53,2018/5/4,16:11:53,  0,DGPS,45.498324,N,-122.704178,W,258,24.485,
2838,T,2018/5/4,23:11:54,2018/5/4,16:11:54,  0,DGPS,45.498258,N,-122.704110,W,259,30.363,
2839,T,2018/5/4,23:11:55,2018/5/4,16:11:55,  0,DGPS,45.498219,N,-122.704024,W,259,28.912,
2840,T,2018/5/4,23:11:56,2018/5/4,16:11:56,  0,DGPS,45.498201,N,-122.703939,W,260,22.292,
2841,T,2018/5/4,23:11:57,2018/5/4,16:11:57,  0,DGPS,45.498181,N,-122.703854,W,261,22.215,
2842,T,2018/5/4,23:11:58,2018/5/4,16:11:58,  0,DGPS,45.498170,N,-122.703768,W,262,24.443,
2843,T,2018/5/4,23:11:59,2018/5/4,16:11:59,  0,DGPS,45.498179,N,-122.703675,W,263,23.028,
2844,T,2018/5/4,23:12:0,2018/5/4,16:12:0,  0,DGPS,45.498187,N,-122.703584,W,264,23.501,
2845,T,2018/5/4,23:12:1,2018/5/4,16:12:1,  0,DGPS,45.498192,N,-122.703507,W,266,20.880,
2846,T,2018/5/4,23:12:2,2018/5/4,16:12:2,  0,DGPS,45.498216,N,-122.703424,W,265,23.647,
2847,T,2018/5/4,23:12:3,2018/5/4,16:12:3,  0,DGPS,45.498232,N,-122.703342,W,265,22.281,
2848,T,2018/5/4,23:12:4,2018/5/4,16:12:4,  0,DGPS,45.498239,N,-122.703271,W,266,20.220,
2849,T,2018/5/4,23:12:5,2018/5/4,16:12:5,  0,DGPS,45.498256,N,-122.703204,W,266,21.013,
2850,T,2018/5/4,23:12:6,2018/5/4,16:12:6,  0,DGPS,45.498257,N,-122.703135,W,267,18.475,
2851,T,2018/5/4,23:12:7,2018/5/4,16:12:7,  0,DGPS,45.498242,N,-122.703076,W,267,17.026,
2852,T,2018/5/4,23:12:8,2018/5/4,16:12:8,  0,DGPS,45.498210,N,-122.703021,W,267,20.861,
2853,T,2018/5/4,23:12:9,2018/5/4,16:12:9,  0,DGPS,45.498165,N,-122.702970,W,267,21.607,
2854,T,2018/5/4,23:12:10,2018/5/4,16:12:10,  0,DGPS,45.498123,N,-122.702942,W,268,12.240,
2855,T,2018/5/4,23:12:11,2018/5/4,16:12:11,  0,DGPS,45.498084,N,-122.702919,W,268,17.701,
2856,T,2018/5/4,23:12:12,2018/5/4,16:12:12,  0,DGPS,45.498023,N,-122.702888,W,269,23.479,
2857,T,2018/5/4,23:12:13,2018/5/4,16:12:13,  0,DGPS,45.497917,N,-122.702858,W,269,26.039,
2858,T,2018/5/4,23:12:14,2018/5/4,16:12:14,  0,DGPS,45.497860,N,-122.702828,W,269,22.910,
2859,T,2018/5/4,23:12:15,2018/5/4,16:12:15,  0,DGPS,45.497810,N,-122.702805,W,270,23.175,
2860,T,2018/5/4,23:12:16,2018/5/4,16:12:16,  0,DGPS,45.497754,N,-122.702801,W,270,22.186,
2861,T,2018/5/4,23:12:17,2018/5/4,16:12:17,  0,DGPS,45.497706,N,-122.702806,W,271,22.038,
2862,T,2018/5/4,23:12:18,2018/5/4,16:12:18,  0,DGPS,45.497643,N,-122.702789,W,271,21.898,
2863,T,2018/5/4,23:12:19,2018/5/4,16:12:19,  0,DGPS,45.497588,N,-122.702785,W,272,21.637,
2864,T,2018/5/4,23:12:20,2018/5/4,16:12:20,  0,DGPS,45.497536,N,-122.702764,W,272,21.508,
2865,T,2018/5/4,23:12:21,2018/5/4,16:12:21,  0,DGPS,45.497487,N,-122.702742,W,273,19.798,
2866,T,2018/5/4,23:12:22,2018/5/4,16:12:22,  0,DGPS,45.497437,N,-122.702711,W,273,21.205,
2867,T,2018/5/4,23:12:23,2018/5/4,16:12:23,  0,DGPS,45.497402,N,-122.702707,W,274,19.429,
2868,T,2018/5/4,23:12:24,2018/5/4,16:12:24,  0,DGPS,45.497371,N,-122.702656,W,274,19.517,
2869,T,2018/5/4,23:12:25,2018/5/4,16:12:25,  0,DGPS,45.497326,N,-122.702612,W,275,23.443,
2870,T,2018/5/4,23:12:26,2018/5/4,16:12:26,  0,DGPS,45.497282,N,-122.702553,W,276,26.117,
2871,T,2018/5/4,23:12:27,2018/5/4,16:12:27,  0,DGPS,45.497205,N,-122.702474,W,277,25.974,
2872,T,2018/5/4,23:12:28,2018/5/4,16:12:28,  0,DGPS,45.497180,N,-122.702388,W,278,25.799,
2873,T,2018/5/4,23:12:29,2018/5/4,16:12:29,  0,DGPS,45.497174,N,-122.702292,W,278,27.830,
2874,T,2018/5/4,23:12:30,2018/5/4,16:12:30,  0,DGPS,45.497186,N,-122.702193,W,278,29.336,
2875,T,2018/5/4,23:12:31,2018/5/4,16:12:31,  0,DGPS,45.497214,N,-122.702089,W,279,32.826,
2876,T,2018/5/4,23:12:32,2018/5/4,16:12:32,  0,DGPS,45.497254,N,-122.701981,W,279,32.224,
2877,T,2018/5/4,23:12:33,2018/5/4,16:12:33,  0,DGPS,45.497322,N,-122.701895,W,280,32.388,
2878,T,2018/5/4,23:12:34,2018/5/4,16:12:34,  0,DGPS,45.497432,N,-122.701855,W,281,36.892,
2879,T,2018/5/4,23:12:35,2018/5/4,16:12:35,  0,DGPS,45.497515,N,-122.701812,W,281,34.563,
2880,T,2018/5/4,23:12:36,2018/5/4,16:12:36,  0,DGPS,45.497590,N,-122.701778,W,282,29.919,
2881,T,2018/5/4,23:12:37,2018/5/4,16:12:37,  0,DGPS,45.497688,N,-122.701754,W,283,34.748,
2882,T,2018/5/4,23:12:38,2018/5/4,16:12:38,  0,DGPS,45.497790,N,-122.701728,W,284,35.162,
2883,T,2018/5/4,23:12:39,2018/5/4,16:12:39,  0,DGPS,45.497854,N,-122.701727,W,284,32.529,
2884,T,2018/5/4,23:12:40,2018/5/4,16:12:40,  0,DGPS,45.497933,N,-122.701714,W,285,32.742,
2885,T,2018/5/4,23:12:41,2018/5/4,16:12:41,  0,DGPS,45.498016,N,-122.701688,W,286,34.710,
2886,T,2018/5/4,23:12:42,2018/5/4,16:12:42,  0,DGPS,45.498104,N,-122.701665,W,287,34.951,
2887,T,2018/5/4,23:12:43,2018/5/4,16:12:43,  0,DGPS,45.498191,N,-122.701644,W,288,33.550,
2888,T,2018/5/4,23:12:44,2018/5/4,16:12:44,  0,DGPS,45.498281,N,-122.701626,W,290,32.787,
2889,T,2018/5/4,23:12:45,2018/5/4,16:12:45,  0,DGPS,45.498359,N,-122.701604,W,291,30.355,
2890,T,2018/5/4,23:12:46,2018/5/4,16:12:46,  0,DGPS,45.498430,N,-122.701579,W,292,28.943,
2891,T,2018/5/4,23:12:47,2018/5/4,16:12:47,  0,DGPS,45.498509,N,-122.701546,W,292,34.283,
2892,T,2018/5/4,23:12:48,2018/5/4,16:12:48,  0,DGPS,45.498600,N,-122.701466,W,292,32.496,
2893,T,2018/5/4,23:12:49,2018/5/4,16:12:49,  0,DGPS,45.498669,N,-122.701389,W,292,32.470,
2894,T,2018/5/4,23:12:50,2018/5/4,16:12:50,  0,DGPS,45.498728,N,-122.701312,W,292,32.156,
2895,T,2018/5/4,23:12:51,2018/5/4,16:12:51,  0,DGPS,45.498744,N,-122.701209,W,288,31.110,
2896,T,2018/5/4,23:12:52,2018/5/4,16:12:52,  0,DGPS,45.498769,N,-122.701085,W,287,33.190,
2897,T,2018/5/4,23:12:53,2018/5/4,16:12:53,  0,DGPS,45.498767,N,-122.700967,W,287,33.965,
2898,T,2018/5/4,23:12:54,2018/5/4,16:12:54,  0,DGPS,45.498755,N,-122.700846,W,288,35.882,
2899,T,2018/5/4,23:12:55,2018/5/4,16:12:55,  0,DGPS,45.498739,N,-122.700718,W,288,36.206,
2900,T,2018/5/4,23:12:56,2018/5/4,16:12:56,  0,DGPS,45.498718,N,-122.700590,W,287,36.336,
2901,T,2018/5/4,23:12:57,2018/5/4,16:12:57,  0,DGPS,45.498704,N,-122.700464,W,287,34.664,
2902,T,2018/5/4,23:12:58,2018/5/4,16:12:58,  0,DGPS,45.498688,N,-122.700340,W,287,35.004,
2903,T,2018/5/4,23:12:59,2018/5/4,16:12:59,  0,DGPS,45.498672,N,-122.700215,W,287,34.804,
2904,T,2018/5/4,23:13:0,2018/5/4,16:13:0,  0,DGPS,45.498659,N,-122.700094,W,287,34.381,
2905,T,2018/5/4,23:13:1,2018/5/4,16:13:1,  0,DGPS,45.498642,N,-122.699974,W,286,33.856,
2906,T,2018/5/4,23:13:2,2018/5/4,16:13:2,  0,DGPS,45.498629,N,-122.699857,W,286,33.672,
2907,T,2018/5/4,23:13:3,2018/5/4,16:13:3,  0,DGPS,45.498611,N,-122.699742,W,286,33.039,
2908,T,2018/5/4,23:13:4,2018/5/4,16:13:4,  0,DGPS,45.498588,N,-122.699630,W,287,32.568,
2909,T,2018/5/4,23:13:5,2018/5/4,16:13:5,  0,DGPS,45.498557,N,-122.699523,W,287,33.391,
2910,T,2018/5/4,23:13:6,2018/5/4,16:13:6,  0,DGPS,45.498505,N,-122.699426,W,285,33.907,
2911,T,2018/5/4,23:13:7,2018/5/4,16:13:7,  0,DGPS,45.498400,N,-122.699345,W,285,34.030,
2912,T,2018/5/4,23:13:8,2018/5/4,16:13:8,  0,DGPS,45.498339,N,-122.699270,W,285,33.404,
2913,T,2018/5/4,23:13:9,2018/5/4,16:13:9,  0,DGPS,45.498278,N,-122.699194,W,285,33.133,
2914,T,2018/5/4,23:13:10,2018/5/4,16:13:10,  0,DGPS,45.498219,N,-122.699120,W,285,32.755,
2915,T,2018/5/4,23:13:11,2018/5/4,16:13:11,  0,DGPS,45.498170,N,-122.699041,W,285,31.422,
2916,T,2018/5/4,23:13:12,2018/5/4,16:13:12,  0,DGPS,45.498103,N,-122.698981,W,285,31.590,
2917,T,2018/5/4,23:13:13,2018/5/4,16:13:13,  0,DGPS,45.498027,N,-122.698949,W,285,31.456,
2918,T,2018/5/4,23:13:14,2018/5/4,16:13:14,  0,DGPS,45.497925,N,-122.698943,W,285,29.873,
2919,T,2018/5/4,23:13:15,2018/5/4,16:13:15,  0,DGPS,45.497850,N,-122.698958,W,285,26.593,
2920,T,2018/5/4,23:13:16,2018/5/4,16:13:16,  0,DGPS,45.497789,N,-122.698979,W,285,24.309,
2921,T,2018/5/4,23:13:17,2018/5/4,16:13:17,  0,DGPS,45.497731,N,-122.699001,W,285,23.424,
2922,T,2018/5/4,23:13:18,2018/5/4,16:13:18,  0,DGPS,45.497676,N,-122.699030,W,284,23.864,
2923,T,2018/5/4,23:13:19,2018/5/4,16:13:19,  0,DGPS,45.497622,N,-122.699060,W,284,22.868,
2924,T,2018/5/4,23:13:20,2018/5/4,16:13:20,  0,DGPS,45.497547,N,-122.699095,W,283,27.640,
2925,T,2018/5/4,23:13:21,2018/5/4,16:13:21,  0,DGPS,45.497474,N,-122.699125,W,283,28.984,
2926,T,2018/5/4,23:13:22,2018/5/4,16:13:22,  0,DGPS,45.497396,N,-122.699155,W,283,29.851,
2927,T,2018/5/4,23:13:23,2018/5/4,16:13:23,  0,DGPS,45.497316,N,-122.699187,W,283,30.479,
2928,T,2018/5/4,23:13:24,2018/5/4,16:13:24,  0,DGPS,45.497242,N,-122.699216,W,283,30.441,
2929,T,2018/5/4,23:13:25,2018/5/4,16:13:25,  0,DGPS,45.497167,N,-122.699245,W,283,31.091,
2930,T,2018/5/4,23:13:26,2018/5/4,16:13:26,  0,DGPS,45.497090,N,-122.699276,W,283,31.569,
2931,T,2018/5/4,23:13:27,2018/5/4,16:13:27,  0,DGPS,45.497011,N,-122.699317,W,282,32.914,
2932,T,2018/5/4,23:13:28,2018/5/4,16:13:28,  0,DGPS,45.496939,N,-122.699360,W,283,33.155,
2933,T,2018/5/4,23:13:29,2018/5/4,16:13:29,  0,DGPS,45.496869,N,-122.699418,W,283,32.981,
2934,T,2018/5/4,23:13:30,2018/5/4,16:13:30,  0,DGPS,45.496800,N,-122.699488,W,283,34.370,
2935,T,2018/5/4,23:13:31,2018/5/4,16:13:31,  0,DGPS,45.496733,N,-122.699556,W,283,34.662,
2936,T,2018/5/4,23:13:32,2018/5/4,16:13:32,  0,DGPS,45.496661,N,-122.699629,W,283,35.889,
2937,T,2018/5/4,23:13:33,2018/5/4,16:13:33,  0,DGPS,45.496587,N,-122.699697,W,283,35.962,
2938,T,2018/5/4,23:13:34,2018/5/4,16:13:34,  0,DGPS,45.496518,N,-122.699766,W,283,32.622,
2939,T,2018/5/4,23:13:35,2018/5/4,16:13:35,  0,DGPS,45.496453,N,-122.699838,W,284,32.276,
2940,T,2018/5/4,23:13:36,2018/5/4,16:13:36,  0,DGPS,45.496389,N,-122.699915,W,284,32.308,
2941,T,2018/5/4,23:13:37,2018/5/4,16:13:37,  0,DGPS,45.496289,N,-122.699980,W,283,34.385,
2942,T,2018/5/4,23:13:38,2018/5/4,16:13:38,  0,DGPS,45.496209,N,-122.700013,W,283,31.454,
2943,T,2018/5/4,23:13:39,2018/5/4,16:13:39,  0,DGPS,45.496130,N,-122.700028,W,284,32.482,
2944,T,2018/5/4,23:13:40,2018/5/4,16:13:40,  0,DGPS,45.496050,N,-122.700009,W,283,30.929,
2945,T,2018/5/4,23:13:41,2018/5/4,16:13:41,  0,DGPS,45.495985,N,-122.699950,W,282,32.036,
2946,T,2018/5/4,23:13:42,2018/5/4,16:13:42,  0,DGPS,45.495927,N,-122.699860,W,282,33.932,
2947,T,2018/5/4,23:13:43,2018/5/4,16:13:43,  0,DGPS,45.495905,N,-122.699742,W,282,34.688,
2948,T,2018/5/4,23:13:44,2018/5/4,16:13:44,  0,DGPS,45.495879,N,-122.699623,W,282,34.741,
2949,T,2018/5/4,23:13:45,2018/5/4,16:13:45,  0,DGPS,45.495875,N,-122.699486,W,281,39.114,
2950,T,2018/5/4,23:13:46,2018/5/4,16:13:46,  0,DGPS,45.495878,N,-122.699342,W,280,39.079,
2951,T,2018/5/4,23:13:47,2018/5/4,16:13:47,  0,DGPS,45.495876,N,-122.699206,W,281,38.107,
2952,T,2018/5/4,23:13:48,2018/5/4,16:13:48,  0,DGPS,45.495877,N,-122.699066,W,281,39.050,
2953,T,2018/5/4,23:13:49,2018/5/4,16:13:49,  0,DGPS,45.495873,N,-122.698925,W,281,38.516,
2954,T,2018/5/4,23:13:50,2018/5/4,16:13:50,  0,DGPS,45.495876,N,-122.698786,W,281,37.966,
2955,T,2018/5/4,23:13:51,2018/5/4,16:13:51,  0,DGPS,45.495869,N,-122.698647,W,281,36.666,
2956,T,2018/5/4,23:13:52,2018/5/4,16:13:52,  0,DGPS,45.495858,N,-122.698519,W,282,34.739,
2957,T,2018/5/4,23:13:53,2018/5/4,16:13:53,  0,DGPS,45.495835,N,-122.698397,W,282,33.935,
2958,T,2018/5/4,23:13:54,2018/5/4,16:13:54,  0,DGPS,45.495798,N,-122.698293,W,282,31.982,
2959,T,2018/5/4,23:13:55,2018/5/4,16:13:55,  0,DGPS,45.495744,N,-122.698210,W,283,31.099,
2960,T,2018/5/4,23:13:56,2018/5/4,16:13:56,  0,DGPS,45.495690,N,-122.698135,W,282,29.082,
2961,T,2018/5/4,23:13:57,2018/5/4,16:13:57,  0,DGPS,45.495605,N,-122.698091,W,281,30.392,
2962,T,2018/5/4,23:13:58,2018/5/4,16:13:58,  0,DGPS,45.495535,N,-122.698079,W,281,25.149,
2963,T,2018/5/4,23:13:59,2018/5/4,16:13:59,  0,DGPS,45.495481,N,-122.698100,W,281,21.383,
2964,T,2018/5/4,23:14:0,2018/5/4,16:14:0,  0,DGPS,45.495431,N,-122.698120,W,281,20.623,
2965,T,2018/5/4,23:14:1,2018/5/4,16:14:1,  0,DGPS,45.495388,N,-122.698137,W,282,17.653,
