Instrument Name,DustTrak DRX
Model Number,8533
Serial Number,8533103404
Firmware Version,3.0
Calibration Date,03/12/2014
Test Name,MANUAL_001
Test Start Time,15:40:11
Test Start Date,05/04/2018
Test Length [D:H:M],0:1:20
Test Interval [M:S],0:1
PM1 Average [mg/m3],0.015
PM1 Minimum [mg/m3],0.008
PM1 Maximum [mg/m3],0.131
PM1 TWA [mg/m3],0.002
PM2.5 Average [mg/m3],0.015
PM2.5 Minimum [mg/m3],0.008
PM2.5 Maximum [mg/m3],0.131
PM2.5 TWA [mg/m3],0.002
PM4 Average [mg/m3],0.015
PM4 Minimum [mg/m3],0.008
PM4 Maximum [mg/m3],0.131
PM4 TWA [mg/m3],0.002
PM10 Average [mg/m3],0.015
PM10 Minimum [mg/m3],0.008
PM10 Maximum [mg/m3],0.131
PM10 TWA [mg/m3],0.002
TOTAL Average [mg/m3],0.015
TOTAL Minimum [mg/m3],0.008
TOTAL Maximum [mg/m3],0.131
TOTAL TWA [mg/m3],0.002
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4849

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
397,0.015,0.015,0.015,0.015,0.015,,
398,0.015,0.015,0.015,0.015,0.015,,
399,0.016,0.016,0.016,0.016,0.016,,
400,0.015,0.015,0.015,0.015,0.015,,
401,0.013,0.013,0.013,0.013,0.013,,
402,0.014,0.014,0.014,0.014,0.014,,
403,0.015,0.016,0.016,0.016,0.016,,
404,0.014,0.015,0.015,0.015,0.015,,
405,0.014,0.014,0.014,0.014,0.014,,
406,0.015,0.015,0.015,0.015,0.015,,
407,0.015,0.015,0.015,0.015,0.015,,
408,0.015,0.015,0.015,0.015,0.015,,
409,0.015,0.015,0.015,0.015,0.015,,
410,0.016,0.016,0.016,0.016,0.016,,
411,0.014,0.014,0.014,0.014,0.014,,
412,0.016,0.016,0.016,0.016,0.016,,
413,0.017,0.017,0.017,0.017,0.017,,
414,0.015,0.015,0.015,0.015,0.015,,
415,0.013,0.013,0.013,0.013,0.013,,
416,0.014,0.014,0.014,0.014,0.014,,
417,0.015,0.015,0.015,0.015,0.015,,
418,0.015,0.015,0.015,0.015,0.015,,
419,0.014,0.014,0.014,0.014,0.014,,
420,0.014,0.014,0.014,0.014,0.014,,
421,0.014,0.014,0.014,0.014,0.014,,
422,0.013,0.014,0.014,0.014,0.014,,
423,0.013,0.013,0.013,0.013,0.013,,
424,0.014,0.014,0.014,0.014,0.014,,
425,0.016,0.016,0.016,0.016,0.016,,
426,0.014,0.014,0.014,0.014,0.014,,
427,0.014,0.014,0.014,0.014,0.014,,
428,0.013,0.013,0.013,0.013,0.013,,
429,0.016,0.016,0.016,0.016,0.016,,
430,0.019,0.019,0.019,0.019,0.019,,
431,0.014,0.014,0.014,0.014,0.014,,
432,0.014,0.014,0.014,0.014,0.014,,
433,0.013,0.014,0.014,0.014,0.014,,
434,0.014,0.014,0.014,0.014,0.014,,
435,0.014,0.014,0.014,0.014,0.014,,
436,0.015,0.015,0.015,0.015,0.015,,
437,0.015,0.015,0.015,0.015,0.015,,
438,0.026,0.026,0.026,0.026,0.026,,
439,0.031,0.031,0.031,0.031,0.031,,
440,0.018,0.018,0.018,0.018,0.018,,
441,0.013,0.013,0.013,0.013,0.013,,
442,0.014,0.014,0.014,0.014,0.014,,
443,0.016,0.016,0.016,0.016,0.016,,
444,0.015,0.015,0.015,0.015,0.015,,
445,0.015,0.015,0.015,0.015,0.015,,
446,0.014,0.014,0.014,0.014,0.014,,
447,0.013,0.013,0.013,0.013,0.013,,
448,0.018,0.018,0.018,0.018,0.018,,
449,0.022,0.022,0.022,0.022,0.022,,
450,0.013,0.013,0.013,0.013,0.013,,
451,0.013,0.013,0.013,0.013,0.013,,
452,0.013,0.013,0.013,0.013,0.013,,
453,0.015,0.015,0.015,0.015,0.015,,
454,0.016,0.016,0.016,0.016,0.016,,
455,0.016,0.016,0.016,0.016,0.016,,
456,0.017,0.017,0.017,0.017,0.017,,
457,0.015,0.015,0.015,0.015,0.015,,
458,0.011,0.011,0.011,0.011,0.011,,
459,0.014,0.014,0.014,0.014,0.014,,
460,0.014,0.014,0.014,0.014,0.014,,
461,0.013,0.014,0.014,0.014,0.014,,
462,0.013,0.013,0.013,0.013,0.013,,
463,0.013,0.013,0.013,0.013,0.013,,
464,0.024,0.024,0.024,0.024,0.024,,
465,0.030,0.030,0.030,0.030,0.030,,
466,0.019,0.019,0.019,0.019,0.019,,
467,0.020,0.020,0.020,0.020,0.020,,
468,0.014,0.014,0.014,0.014,0.014,,
469,0.014,0.014,0.014,0.014,0.014,,
470,0.014,0.014,0.014,0.014,0.014,,
471,0.013,0.013,0.013,0.013,0.013,,
472,0.021,0.021,0.021,0.021,0.021,,
473,0.027,0.027,0.027,0.027,0.027,,
474,0.013,0.013,0.013,0.013,0.013,,
475,0.013,0.014,0.014,0.014,0.014,,
476,0.078,0.078,0.078,0.078,0.078,,
477,0.087,0.087,0.087,0.087,0.087,,
478,0.014,0.014,0.014,0.014,0.014,,
479,0.017,0.017,0.017,0.017,0.017,,
480,0.015,0.015,0.015,0.015,0.015,,
481,0.012,0.012,0.012,0.012,0.012,,
482,0.013,0.013,0.013,0.013,0.013,,
483,0.012,0.012,0.012,0.012,0.012,,
484,0.014,0.014,0.014,0.014,0.014,,
485,0.014,0.014,0.014,0.014,0.014,,
486,0.011,0.011,0.011,0.011,0.011,,
487,0.013,0.013,0.013,0.013,0.013,,
488,0.012,0.012,0.012,0.012,0.012,,
489,0.016,0.016,0.016,0.016,0.016,,
490,0.017,0.017,0.017,0.017,0.017,,
491,0.016,0.016,0.016,0.016,0.016,,
492,0.016,0.016,0.016,0.016,0.016,,
493,0.014,0.014,0.014,0.014,0.014,,
494,0.016,0.016,0.016,0.016,0.016,,
495,0.012,0.012,0.012,0.012,0.012,,
496,0.015,0.015,0.015,0.015,0.015,,
497,0.013,0.013,0.013,0.013,0.013,,
498,0.012,0.012,0.012,0.012,0.012,,
499,0.013,0.013,0.013,0.013,0.013,,
500,0.014,0.014,0.014,0.014,0.014,,
501,0.018,0.018,0.018,0.018,0.018,,
502,0.021,0.021,0.021,0.021,0.021,,
503,0.016,0.016,0.016,0.016,0.016,,
504,0.017,0.017,0.017,0.017,0.017,,
505,0.018,0.018,0.018,0.018,0.018,,
506,0.015,0.015,0.015,0.015,0.015,,
507,0.014,0.014,0.014,0.014,0.014,,
508,0.017,0.017,0.017,0.017,0.017,,
509,0.016,0.016,0.016,0.016,0.016,,
510,0.016,0.016,0.016,0.016,0.016,,
511,0.017,0.017,0.017,0.017,0.017,,
512,0.016,0.016,0.016,0.016,0.016,,
513,0.014,0.014,0.014,0.014,0.014,,
514,0.017,0.017,0.017,0.017,0.017,,
515,0.015,0.015,0.015,0.015,0.015,,
516,0.017,0.017,0.017,0.017,0.017,,
517,0.016,0.017,0.017,0.017,0.017,,
518,0.015,0.015,0.015,0.015,0.015,,
519,0.014,0.014,0.014,0.014,0.014,,
520,0.014,0.014,0.014,0.014,0.014,,
521,0.015,0.015,0.015,0.015,0.015,,
522,0.016,0.016,0.016,0.016,0.016,,
523,0.015,0.015,0.015,0.015,0.015,,
524,0.015,0.015,0.015,0.015,0.015,,
525,0.016,0.016,0.016,0.016,0.016,,
526,0.017,0.017,0.017,0.017,0.017,,
527,0.021,0.021,0.021,0.021,0.021,,
528,0.021,0.021,0.021,0.021,0.021,,
529,0.015,0.015,0.015,0.015,0.015,,
530,0.017,0.017,0.017,0.017,0.017,,
531,0.018,0.018,0.018,0.018,0.018,,
532,0.017,0.017,0.017,0.017,0.017,,
533,0.016,0.016,0.016,0.016,0.016,,
534,0.016,0.016,0.016,0.016,0.016,,
535,0.017,0.017,0.017,0.017,0.017,,
536,0.020,0.020,0.020,0.020,0.020,,
537,0.018,0.018,0.018,0.018,0.018,,
538,0.017,0.017,0.017,0.017,0.017,,
539,0.017,0.017,0.017,0.017,0.017,,
540,0.016,0.016,0.016,0.016,0.016,,
541,0.016,0.016,0.016,0.016,0.016,,
542,0.014,0.014,0.014,0.014,0.014,,
543,0.012,0.012,0.012,0.012,0.012,,
544,0.013,0.013,0.013,0.013,0.013,,
545,0.014,0.014,0.014,0.014,0.014,,
546,0.014,0.014,0.014,0.014,0.014,,
547,0.018,0.018,0.018,0.018,0.018,,
548,0.018,0.018,0.018,0.018,0.018,,
549,0.015,0.015,0.015,0.015,0.015,,
550,0.017,0.017,0.017,0.017,0.017,,
551,0.028,0.028,0.028,0.028,0.028,,
552,0.037,0.038,0.038,0.038,0.038,,
553,0.063,0.064,0.064,0.064,0.064,,
554,0.086,0.086,0.086,0.086,0.086,,
555,0.077,0.077,0.077,0.077,0.077,,
556,0.092,0.092,0.092,0.092,0.092,,
557,0.032,0.032,0.032,0.032,0.032,,
558,0.016,0.016,0.016,0.016,0.016,,
559,0.013,0.013,0.013,0.013,0.013,,
560,0.015,0.015,0.015,0.015,0.015,,
561,0.014,0.014,0.014,0.014,0.014,,
562,0.013,0.013,0.013,0.013,0.013,,
563,0.013,0.013,0.013,0.013,0.013,,
564,0.015,0.015,0.015,0.015,0.015,,
565,0.015,0.016,0.016,0.016,0.016,,
566,0.016,0.016,0.016,0.016,0.016,,
567,0.013,0.013,0.013,0.013,0.013,,
568,0.013,0.014,0.014,0.014,0.014,,
569,0.015,0.015,0.015,0.015,0.015,,
570,0.012,0.012,0.012,0.012,0.012,,
571,0.014,0.014,0.014,0.014,0.014,,
572,0.014,0.014,0.014,0.014,0.014,,
573,0.014,0.014,0.014,0.014,0.014,,
574,0.014,0.014,0.014,0.014,0.014,,
575,0.012,0.012,0.012,0.012,0.012,,
576,0.012,0.012,0.012,0.012,0.012,,
577,0.013,0.013,0.013,0.013,0.013,,
578,0.013,0.013,0.013,0.013,0.013,,
579,0.013,0.013,0.013,0.013,0.013,,
580,0.014,0.014,0.014,0.014,0.014,,
581,0.014,0.014,0.014,0.014,0.014,,
582,0.014,0.014,0.014,0.014,0.014,,
583,0.013,0.014,0.014,0.014,0.014,,
584,0.015,0.015,0.015,0.015,0.015,,
585,0.014,0.014,0.014,0.014,0.014,,
586,0.014,0.014,0.014,0.014,0.014,,
587,0.013,0.013,0.013,0.013,0.013,,
588,0.014,0.014,0.014,0.014,0.014,,
589,0.014,0.014,0.014,0.014,0.014,,
590,0.013,0.013,0.013,0.013,0.013,,
591,0.013,0.013,0.013,0.013,0.013,,
592,0.013,0.013,0.013,0.013,0.013,,
593,0.013,0.013,0.013,0.013,0.013,,
594,0.013,0.013,0.013,0.013,0.013,,
595,0.013,0.013,0.013,0.013,0.013,,
596,0.013,0.013,0.013,0.013,0.013,,
597,0.012,0.012,0.012,0.012,0.012,,
598,0.013,0.013,0.013,0.013,0.013,,
599,0.013,0.013,0.013,0.013,0.013,,
600,0.014,0.014,0.014,0.014,0.014,,
601,0.013,0.013,0.013,0.013,0.013,,
602,0.013,0.013,0.013,0.013,0.013,,
603,0.016,0.016,0.016,0.016,0.016,,
604,0.016,0.016,0.016,0.016,0.016,,
605,0.014,0.014,0.014,0.014,0.014,,
606,0.013,0.013,0.013,0.013,0.013,,
607,0.013,0.013,0.013,0.013,0.013,,
608,0.013,0.013,0.013,0.013,0.013,,
609,0.013,0.013,0.013,0.013,0.013,,
610,0.013,0.013,0.013,0.013,0.013,,
611,0.014,0.014,0.014,0.014,0.014,,
612,0.014,0.014,0.014,0.014,0.014,,
613,0.014,0.014,0.014,0.014,0.014,,
614,0.014,0.014,0.014,0.014,0.014,,
615,0.013,0.013,0.013,0.013,0.013,,
616,0.014,0.014,0.014,0.014,0.014,,
617,0.017,0.017,0.017,0.017,0.017,,
618,0.027,0.027,0.027,0.027,0.027,,
619,0.030,0.030,0.030,0.030,0.030,,
620,0.016,0.016,0.016,0.016,0.016,,
621,0.018,0.018,0.018,0.018,0.018,,
622,0.014,0.014,0.014,0.014,0.014,,
623,0.013,0.013,0.013,0.013,0.013,,
624,0.013,0.013,0.013,0.013,0.013,,
625,0.013,0.013,0.013,0.013,0.013,,
626,0.014,0.014,0.014,0.014,0.014,,
627,0.015,0.015,0.015,0.015,0.015,,
628,0.014,0.014,0.014,0.014,0.014,,
629,0.013,0.014,0.014,0.014,0.014,,
630,0.012,0.013,0.013,0.013,0.013,,
631,0.014,0.014,0.014,0.014,0.014,,
632,0.014,0.014,0.014,0.014,0.014,,
633,0.015,0.015,0.015,0.015,0.015,,
634,0.016,0.016,0.016,0.016,0.016,,
635,0.016,0.016,0.016,0.016,0.016,,
636,0.020,0.020,0.020,0.020,0.020,,
637,0.023,0.023,0.023,0.023,0.023,,
638,0.019,0.019,0.019,0.019,0.019,,
639,0.017,0.017,0.017,0.017,0.017,,
640,0.016,0.016,0.016,0.016,0.016,,
641,0.022,0.022,0.022,0.022,0.022,,
642,0.038,0.038,0.038,0.038,0.038,,
643,0.040,0.040,0.040,0.040,0.040,,
644,0.030,0.030,0.030,0.030,0.030,,
645,0.022,0.022,0.022,0.022,0.022,,
646,0.018,0.018,0.018,0.018,0.018,,
647,0.016,0.016,0.016,0.016,0.016,,
648,0.015,0.015,0.015,0.015,0.015,,
649,0.013,0.013,0.013,0.013,0.013,,
650,0.013,0.013,0.013,0.013,0.013,,
651,0.015,0.015,0.015,0.015,0.015,,
652,0.014,0.014,0.014,0.014,0.014,,
653,0.013,0.013,0.013,0.013,0.013,,
654,0.014,0.014,0.014,0.014,0.014,,
655,0.014,0.015,0.015,0.015,0.015,,
656,0.015,0.015,0.015,0.015,0.015,,
657,0.015,0.015,0.015,0.015,0.015,,
658,0.023,0.023,0.023,0.023,0.023,,
659,0.023,0.023,0.023,0.023,0.023,,
660,0.015,0.015,0.015,0.015,0.015,,
661,0.017,0.018,0.018,0.018,0.018,,
662,0.016,0.016,0.016,0.016,0.016,,
663,0.014,0.015,0.015,0.015,0.015,,
664,0.014,0.014,0.014,0.014,0.014,,
665,0.015,0.015,0.015,0.015,0.015,,
666,0.017,0.017,0.017,0.017,0.017,,
667,0.016,0.016,0.016,0.016,0.016,,
668,0.015,0.015,0.015,0.015,0.015,,
669,0.017,0.017,0.017,0.017,0.017,,
670,0.018,0.018,0.018,0.018,0.018,,
671,0.016,0.016,0.016,0.016,0.016,,
672,0.015,0.015,0.015,0.015,0.015,,
673,0.015,0.015,0.015,0.015,0.015,,
674,0.015,0.015,0.015,0.015,0.015,,
675,0.015,0.015,0.015,0.015,0.015,,
676,0.013,0.013,0.013,0.013,0.013,,
677,0.013,0.013,0.013,0.013,0.013,,
678,0.015,0.015,0.015,0.015,0.015,,
679,0.013,0.013,0.013,0.013,0.013,,
680,0.016,0.016,0.016,0.016,0.016,,
681,0.017,0.017,0.017,0.017,0.017,,
682,0.015,0.016,0.016,0.016,0.016,,
683,0.016,0.016,0.016,0.016,0.016,,
684,0.014,0.015,0.015,0.015,0.015,,
685,0.016,0.016,0.016,0.016,0.016,,
686,0.016,0.016,0.016,0.016,0.016,,
687,0.014,0.014,0.014,0.014,0.014,,
688,0.015,0.015,0.015,0.015,0.015,,
689,0.016,0.016,0.016,0.016,0.016,,
690,0.016,0.016,0.016,0.016,0.016,,
691,0.016,0.016,0.016,0.016,0.016,,
692,0.015,0.015,0.015,0.015,0.015,,
693,0.016,0.016,0.016,0.016,0.016,,
694,0.015,0.015,0.015,0.015,0.015,,
695,0.015,0.015,0.015,0.015,0.015,,
696,0.016,0.016,0.016,0.016,0.016,,
697,0.017,0.017,0.017,0.017,0.017,,
698,0.016,0.016,0.016,0.016,0.016,,
699,0.017,0.017,0.017,0.017,0.017,,
700,0.021,0.021,0.021,0.021,0.021,,
701,0.014,0.015,0.015,0.015,0.015,,
702,0.017,0.017,0.017,0.017,0.017,,
703,0.017,0.017,0.017,0.017,0.017,,
704,0.014,0.014,0.014,0.014,0.014,,
705,0.013,0.013,0.013,0.013,0.013,,
706,0.015,0.015,0.015,0.015,0.015,,
707,0.015,0.015,0.015,0.015,0.015,,
708,0.013,0.013,0.013,0.013,0.013,,
709,0.014,0.014,0.014,0.014,0.014,,
710,0.015,0.015,0.015,0.015,0.015,,
711,0.015,0.016,0.016,0.016,0.016,,
712,0.015,0.015,0.015,0.015,0.015,,
713,0.016,0.016,0.016,0.016,0.016,,
714,0.016,0.016,0.016,0.016,0.016,,
715,0.015,0.015,0.015,0.015,0.015,,
716,0.017,0.017,0.017,0.017,0.017,,
717,0.013,0.013,0.013,0.013,0.013,,
718,0.013,0.013,0.013,0.013,0.013,,
719,0.013,0.013,0.013,0.013,0.013,,
720,0.014,0.014,0.014,0.014,0.014,,
721,0.015,0.015,0.015,0.015,0.015,,
722,0.014,0.014,0.014,0.014,0.014,,
723,0.015,0.015,0.015,0.015,0.015,,
724,0.015,0.015,0.015,0.015,0.015,,
725,0.014,0.014,0.014,0.014,0.014,,
726,0.013,0.013,0.013,0.013,0.013,,
727,0.013,0.013,0.013,0.013,0.013,,
728,0.014,0.014,0.014,0.014,0.014,,
729,0.014,0.014,0.014,0.014,0.014,,
730,0.013,0.013,0.013,0.013,0.013,,
731,0.013,0.013,0.013,0.013,0.013,,
732,0.013,0.013,0.013,0.013,0.013,,
733,0.013,0.013,0.013,0.013,0.013,,
734,0.015,0.015,0.015,0.015,0.015,,
735,0.014,0.014,0.014,0.014,0.014,,
736,0.013,0.013,0.013,0.013,0.013,,
737,0.015,0.015,0.015,0.015,0.015,,
738,0.016,0.016,0.016,0.016,0.016,,
739,0.012,0.012,0.012,0.012,0.012,,
740,0.011,0.011,0.011,0.011,0.011,,
741,0.013,0.013,0.013,0.013,0.013,,
742,0.013,0.013,0.013,0.013,0.013,,
743,0.014,0.014,0.014,0.014,0.014,,
744,0.014,0.014,0.014,0.014,0.014,,
745,0.012,0.012,0.012,0.012,0.012,,
746,0.014,0.014,0.014,0.014,0.014,,
747,0.014,0.014,0.015,0.015,0.015,,
748,0.014,0.014,0.014,0.014,0.014,,
749,0.014,0.014,0.014,0.014,0.014,,
750,0.013,0.013,0.013,0.013,0.013,,
751,0.012,0.012,0.012,0.012,0.012,,
752,0.017,0.017,0.017,0.017,0.017,,
753,0.017,0.017,0.017,0.017,0.017,,
754,0.014,0.014,0.014,0.014,0.014,,
755,0.015,0.015,0.015,0.015,0.015,,
756,0.014,0.014,0.014,0.014,0.014,,
757,0.013,0.013,0.013,0.013,0.013,,
758,0.013,0.013,0.013,0.013,0.013,,
759,0.012,0.012,0.012,0.012,0.012,,
760,0.012,0.012,0.012,0.012,0.012,,
761,0.013,0.013,0.013,0.013,0.013,,
762,0.013,0.014,0.014,0.014,0.014,,
763,0.013,0.013,0.013,0.013,0.013,,
764,0.014,0.014,0.014,0.014,0.014,,
765,0.013,0.013,0.013,0.013,0.013,,
766,0.013,0.013,0.013,0.013,0.013,,
767,0.014,0.014,0.014,0.014,0.014,,
768,0.013,0.013,0.013,0.013,0.013,,
769,0.012,0.012,0.012,0.012,0.012,,
770,0.013,0.014,0.014,0.014,0.014,,
771,0.013,0.014,0.014,0.014,0.014,,
772,0.013,0.013,0.013,0.013,0.013,,
773,0.012,0.012,0.012,0.012,0.012,,
774,0.013,0.013,0.013,0.013,0.013,,
775,0.013,0.013,0.013,0.013,0.013,,
776,0.014,0.014,0.014,0.014,0.014,,
777,0.016,0.016,0.016,0.016,0.016,,
778,0.014,0.014,0.014,0.014,0.014,,
779,0.013,0.013,0.013,0.013,0.013,,
780,0.014,0.014,0.014,0.014,0.014,,
781,0.014,0.014,0.014,0.014,0.014,,
782,0.014,0.014,0.014,0.014,0.014,,
783,0.012,0.012,0.012,0.012,0.012,,
784,0.014,0.014,0.014,0.014,0.014,,
785,0.016,0.016,0.016,0.016,0.016,,
786,0.017,0.018,0.018,0.018,0.018,,
787,0.015,0.015,0.015,0.015,0.015,,
788,0.013,0.013,0.013,0.013,0.013,,
789,0.014,0.014,0.014,0.014,0.014,,
790,0.014,0.014,0.014,0.014,0.014,,
791,0.017,0.017,0.017,0.017,0.017,,
792,0.017,0.017,0.017,0.017,0.017,,
793,0.014,0.014,0.014,0.014,0.014,,
794,0.014,0.014,0.014,0.014,0.014,,
795,0.015,0.015,0.015,0.015,0.015,,
796,0.016,0.016,0.016,0.016,0.016,,
797,0.014,0.015,0.015,0.015,0.015,,
798,0.014,0.014,0.014,0.014,0.014,,
799,0.015,0.015,0.015,0.015,0.015,,
800,0.014,0.015,0.015,0.015,0.015,,
801,0.014,0.014,0.014,0.014,0.014,,
802,0.016,0.017,0.017,0.017,0.017,,
803,0.015,0.015,0.015,0.015,0.015,,
804,0.016,0.016,0.016,0.016,0.016,,
805,0.016,0.016,0.016,0.016,0.016,,
806,0.013,0.013,0.013,0.013,0.013,,
807,0.014,0.014,0.014,0.014,0.014,,
808,0.015,0.015,0.015,0.015,0.015,,
809,0.015,0.015,0.015,0.015,0.015,,
810,0.017,0.017,0.017,0.017,0.017,,
811,0.014,0.014,0.014,0.014,0.014,,
812,0.015,0.015,0.015,0.015,0.015,,
813,0.015,0.015,0.015,0.015,0.015,,
814,0.014,0.014,0.014,0.014,0.014,,
815,0.014,0.014,0.014,0.014,0.014,,
816,0.015,0.016,0.016,0.016,0.016,,
817,0.015,0.015,0.015,0.015,0.015,,
818,0.015,0.016,0.016,0.016,0.016,,
819,0.013,0.013,0.013,0.013,0.013,,
820,0.014,0.014,0.014,0.014,0.014,,
821,0.013,0.013,0.013,0.013,0.013,,
822,0.016,0.016,0.016,0.016,0.016,,
823,0.018,0.018,0.018,0.018,0.018,,
824,0.015,0.015,0.015,0.015,0.015,,
825,0.016,0.016,0.016,0.016,0.016,,
826,0.016,0.016,0.016,0.016,0.016,,
827,0.016,0.016,0.016,0.016,0.016,,
828,0.015,0.015,0.015,0.015,0.015,,
829,0.015,0.015,0.015,0.015,0.015,,
830,0.016,0.016,0.016,0.016,0.016,,
831,0.016,0.016,0.016,0.016,0.016,,
832,0.015,0.015,0.015,0.015,0.015,,
833,0.015,0.015,0.015,0.015,0.015,,
834,0.014,0.014,0.014,0.014,0.014,,
835,0.015,0.015,0.015,0.015,0.015,,
836,0.015,0.015,0.015,0.015,0.015,,
837,0.015,0.015,0.015,0.015,0.015,,
838,0.013,0.013,0.013,0.013,0.013,,
839,0.013,0.013,0.013,0.013,0.013,,
840,0.014,0.014,0.014,0.014,0.014,,
841,0.014,0.014,0.014,0.014,0.014,,
842,0.022,0.022,0.022,0.022,0.022,,
843,0.025,0.025,0.025,0.025,0.025,,
844,0.013,0.013,0.013,0.013,0.013,,
845,0.013,0.013,0.013,0.013,0.013,,
846,0.024,0.024,0.024,0.024,0.024,,
847,0.015,0.016,0.016,0.016,0.016,,
848,0.013,0.014,0.014,0.014,0.014,,
849,0.017,0.017,0.017,0.017,0.017,,
850,0.021,0.021,0.021,0.021,0.021,,
851,0.016,0.016,0.016,0.016,0.016,,
852,0.016,0.016,0.016,0.016,0.016,,
853,0.015,0.015,0.015,0.015,0.015,,
854,0.017,0.017,0.017,0.017,0.017,,
855,0.016,0.017,0.017,0.017,0.017,,
856,0.014,0.014,0.014,0.014,0.014,,
857,0.015,0.015,0.015,0.015,0.015,,
858,0.014,0.014,0.014,0.014,0.014,,
859,0.014,0.014,0.014,0.014,0.014,,
860,0.016,0.016,0.016,0.016,0.016,,
861,0.018,0.018,0.018,0.018,0.018,,
862,0.015,0.015,0.015,0.015,0.015,,
863,0.013,0.013,0.013,0.013,0.013,,
864,0.014,0.014,0.014,0.014,0.014,,
865,0.017,0.017,0.017,0.017,0.017,,
866,0.018,0.018,0.018,0.018,0.018,,
867,0.016,0.016,0.016,0.016,0.016,,
868,0.015,0.015,0.015,0.015,0.015,,
869,0.017,0.017,0.017,0.017,0.017,,
870,0.016,0.016,0.016,0.016,0.016,,
871,0.015,0.015,0.015,0.015,0.015,,
872,0.013,0.013,0.013,0.013,0.013,,
873,0.014,0.014,0.014,0.014,0.014,,
874,0.015,0.015,0.015,0.015,0.015,,
875,0.013,0.013,0.013,0.013,0.013,,
876,0.011,0.011,0.011,0.011,0.011,,
877,0.012,0.012,0.012,0.012,0.012,,
878,0.013,0.013,0.013,0.013,0.013,,
879,0.016,0.016,0.016,0.016,0.016,,
880,0.015,0.016,0.016,0.016,0.016,,
881,0.022,0.022,0.022,0.022,0.022,,
882,0.014,0.014,0.014,0.014,0.014,,
883,0.013,0.013,0.013,0.013,0.013,,
884,0.013,0.013,0.013,0.013,0.013,,
885,0.015,0.015,0.015,0.015,0.015,,
886,0.014,0.014,0.014,0.014,0.014,,
887,0.014,0.014,0.014,0.014,0.014,,
888,0.013,0.013,0.013,0.013,0.013,,
889,0.013,0.013,0.013,0.013,0.013,,
890,0.015,0.015,0.015,0.015,0.015,,
891,0.014,0.014,0.014,0.014,0.014,,
892,0.013,0.013,0.013,0.013,0.013,,
893,0.013,0.013,0.013,0.013,0.013,,
894,0.014,0.014,0.014,0.014,0.014,,
895,0.014,0.014,0.014,0.014,0.014,,
896,0.013,0.013,0.013,0.013,0.013,,
897,0.014,0.014,0.014,0.014,0.014,,
898,0.015,0.015,0.015,0.015,0.015,,
899,0.014,0.014,0.014,0.014,0.014,,
900,0.015,0.015,0.015,0.015,0.015,,
901,0.016,0.016,0.016,0.016,0.016,,
902,0.014,0.014,0.014,0.014,0.014,,
903,0.015,0.015,0.015,0.015,0.015,,
904,0.015,0.015,0.015,0.015,0.015,,
905,0.015,0.015,0.015,0.015,0.015,,
906,0.017,0.017,0.017,0.017,0.017,,
907,0.018,0.018,0.018,0.018,0.018,,
908,0.021,0.021,0.021,0.021,0.021,,
909,0.015,0.015,0.015,0.015,0.015,,
910,0.017,0.017,0.017,0.017,0.017,,
911,0.018,0.018,0.018,0.018,0.018,,
912,0.015,0.015,0.015,0.015,0.015,,
913,0.015,0.015,0.015,0.015,0.015,,
914,0.015,0.015,0.015,0.015,0.015,,
915,0.014,0.014,0.014,0.014,0.014,,
916,0.014,0.014,0.014,0.014,0.014,,
917,0.016,0.016,0.016,0.016,0.016,,
918,0.017,0.017,0.017,0.017,0.017,,
919,0.014,0.014,0.014,0.014,0.014,,
920,0.014,0.014,0.014,0.014,0.014,,
921,0.016,0.016,0.016,0.016,0.016,,
922,0.020,0.020,0.020,0.020,0.020,,
923,0.019,0.019,0.019,0.019,0.019,,
924,0.013,0.013,0.013,0.013,0.013,,
925,0.014,0.014,0.014,0.014,0.014,,
926,0.014,0.014,0.014,0.014,0.014,,
927,0.014,0.014,0.014,0.014,0.014,,
928,0.013,0.013,0.013,0.013,0.013,,
929,0.013,0.013,0.013,0.013,0.013,,
930,0.014,0.015,0.015,0.015,0.015,,
931,0.014,0.014,0.014,0.014,0.014,,
932,0.014,0.014,0.014,0.014,0.014,,
933,0.015,0.015,0.015,0.015,0.015,,
934,0.015,0.015,0.015,0.015,0.015,,
935,0.016,0.016,0.016,0.016,0.016,,
936,0.017,0.018,0.018,0.018,0.018,,
937,0.016,0.017,0.017,0.017,0.017,,
938,0.015,0.015,0.015,0.015,0.015,,
939,0.015,0.015,0.015,0.015,0.015,,
940,0.016,0.016,0.016,0.016,0.016,,
941,0.018,0.018,0.018,0.018,0.018,,
942,0.016,0.016,0.016,0.016,0.016,,
943,0.017,0.017,0.017,0.017,0.017,,
944,0.017,0.017,0.017,0.017,0.017,,
945,0.019,0.020,0.020,0.020,0.020,,
946,0.020,0.020,0.020,0.020,0.020,,
947,0.016,0.016,0.016,0.016,0.016,,
948,0.016,0.016,0.016,0.016,0.016,,
949,0.015,0.015,0.015,0.015,0.015,,
950,0.015,0.015,0.015,0.015,0.015,,
951,0.016,0.016,0.016,0.016,0.016,,
952,0.014,0.014,0.014,0.014,0.014,,
